,aus,ban,fin,rom,tur,rand
_iŋv,0.0,0.0,0.0,0.0,0.0,3.0
_iŋw,0.0,0.0,0.0,0.0,0.0,3.0
_iŋx,0.0,0.0,0.0,0.0,0.0,3.0
_iŋy,0.0,0.0,0.0,0.0,0.0,3.0
_iŋz,0.0,0.0,0.0,0.0,0.0,3.0
_iŋŋ,0.0,0.0,0.0,0.0,0.0,3.0
_iŋ_,0.0,0.0,0.0,0.0,0.0,3.0
_jaa,0.0,0.0,0.9,0.0,0.0,0.1
_jab,0.5,0.0,0.0,0.0,0.0,0.5
_jac,0.0,0.0,0.0,0.0,0.0,3.0
_jad,0.3,0.0,0.0,0.0,0.0,0.7
_jae,0.0,0.0,0.5,0.0,0.0,0.5
_jaf,0.0,0.0,0.0,0.0,0.0,3.0
_jag,0.175,0.0,0.525,0.0,0.0,0.3
_jah,0.2,0.1,0.0,0.0,0.0,0.7
_jai,0.0,0.0,0.4,0.0,0.0,0.5999999999999999
_jaj,0.3,0.1,0.0,0.0,0.0,0.5999999999999999
_jak,0.1,0.0,0.7,0.0,0.0,0.2
_jal,0.1124999999999999,0.0562499999999999,0.73125,0.0,0.0,0.1
_jam,0.55,0.25,0.0,0.0,0.0,0.2
_jan,0.3333333333333333,0.0666666666666666,0.2,0.0,0.0,0.4
_jao,0.0,0.0,0.5,0.0,0.0,0.5
_jap,0.0333333333333333,0.0666666666666666,0.2333333333333333,0.2666666666666666,0.0,0.4
_jaq,0.0,0.0,0.0,0.0,0.0,3.0
_jar,0.1428571428571428,0.0428571428571428,0.8,0.0142857142857142,0.0,0.0
_jas,0.1076923076923076,0.1076923076923076,0.4846153846153845,0.0,0.0,0.3
_jat,0.1097560975609756,0.0,0.7902439024390243,0.0,0.0,0.1
_jau,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
_jav,0.0,0.0,0.0,0.0,0.0,3.0
_jaw,0.4,0.1,0.0,0.0,0.0,0.5
_jax,0.0,0.0,0.0,0.0,0.0,3.0
_jay,0.3,0.0,0.0,0.0,0.0,0.7
_jaz,0.0,0.3,0.0,0.0,0.0,0.7
_jaŋ,0.2857142857142857,0.2142857142857142,0.0,0.0,0.0,0.5
_ja_,0.0,0.0,0.0,0.0,0.0,3.0
_jba,0.0,0.0,0.0,0.0,0.0,3.0
_jbb,0.0,0.0,0.0,0.0,0.0,3.0
_jbc,0.0,0.0,0.0,0.0,0.0,3.0
_jbd,0.0,0.0,0.0,0.0,0.0,3.0
_jbe,0.0,0.0,0.0,0.0,0.0,3.0
_jbf,0.0,0.0,0.0,0.0,0.0,3.0
_jbg,0.0,0.0,0.0,0.0,0.0,3.0
_jbh,0.0,0.0,0.0,0.0,0.0,3.0
_jbi,0.0,0.0,0.0,0.0,0.0,3.0
_jbj,0.0,0.0,0.0,0.0,0.0,3.0
_jbk,0.0,0.0,0.0,0.0,0.0,3.0
_jbl,0.0,0.0,0.0,0.0,0.0,3.0
_jbm,0.0,0.0,0.0,0.0,0.0,3.0
_jbn,0.0,0.0,0.0,0.0,0.0,3.0
_jbo,0.0,0.0,0.0,0.0,0.0,3.0
_jbp,0.0,0.0,0.0,0.0,0.0,3.0
_jbq,0.0,0.0,0.0,0.0,0.0,3.0
_jbr,0.0,0.0,0.0,0.0,0.0,3.0
_jbs,0.0,0.0,0.0,0.0,0.0,3.0
_jbt,0.0,0.0,0.0,0.0,0.0,3.0
_jbu,0.0,0.0,0.0,0.0,0.0,3.0
_jbv,0.0,0.0,0.0,0.0,0.0,3.0
_jbw,0.0,0.0,0.0,0.0,0.0,3.0
_jbx,0.0,0.0,0.0,0.0,0.0,3.0
_jby,0.0,0.0,0.0,0.0,0.0,3.0
_jbz,0.0,0.0,0.0,0.0,0.0,3.0
_jbŋ,0.0,0.0,0.0,0.0,0.0,3.0
_jb_,0.0,0.0,0.0,0.0,0.0,3.0
_jca,0.0,0.0,0.0,0.0,0.0,3.0
_jcb,0.0,0.0,0.0,0.0,0.0,3.0
_jcc,0.0,0.0,0.0,0.0,0.0,3.0
_jcd,0.0,0.0,0.0,0.0,0.0,3.0
_jce,0.0,0.0,0.0,0.0,0.0,3.0
_jcf,0.0,0.0,0.0,0.0,0.0,3.0
_jcg,0.0,0.0,0.0,0.0,0.0,3.0
_jch,0.0,0.0,0.0,0.0,0.0,3.0
_jci,0.0,0.0,0.0,0.0,0.0,3.0
_jcj,0.0,0.0,0.0,0.0,0.0,3.0
_jck,0.0,0.0,0.0,0.0,0.0,3.0
_jcl,0.0,0.0,0.0,0.0,0.0,3.0
_jcm,0.0,0.0,0.0,0.0,0.0,3.0
_jcn,0.0,0.0,0.0,0.0,0.0,3.0
_jco,0.0,0.0,0.0,0.0,0.0,3.0
_jcp,0.0,0.0,0.0,0.0,0.0,3.0
_jcq,0.0,0.0,0.0,0.0,0.0,3.0
_jcr,0.0,0.0,0.0,0.0,0.0,3.0
_jcs,0.0,0.0,0.0,0.0,0.0,3.0
_jct,0.0,0.0,0.0,0.0,0.0,3.0
_jcu,0.0,0.0,0.0,0.0,0.0,3.0
_jcv,0.0,0.0,0.0,0.0,0.0,3.0
_jcw,0.0,0.0,0.0,0.0,0.0,3.0
_jcx,0.0,0.0,0.0,0.0,0.0,3.0
_jcy,0.0,0.0,0.0,0.0,0.0,3.0
_jcz,0.0,0.0,0.0,0.0,0.0,3.0
_jcŋ,0.0,0.0,0.0,0.0,0.0,3.0
_jc_,0.0,0.0,0.0,0.0,0.0,3.0
_jda,0.0,0.0,0.0,0.0,0.0,3.0
_jdb,0.0,0.0,0.0,0.0,0.0,3.0
_jdc,0.0,0.0,0.0,0.0,0.0,3.0
_jdd,0.0,0.0,0.0,0.0,0.0,3.0
_jde,0.0,0.0,0.0,0.0,0.0,3.0
_jdf,0.0,0.0,0.0,0.0,0.0,3.0
_jdg,0.0,0.0,0.0,0.0,0.0,3.0
_jdh,0.0,0.0,0.0,0.0,0.0,3.0
_jdi,0.0,0.0,0.0,0.0,0.0,3.0
_jdj,0.0,0.0,0.0,0.0,0.0,3.0
_jdk,0.0,0.0,0.0,0.0,0.0,3.0
_jdl,0.0,0.0,0.0,0.0,0.0,3.0
_jdm,0.0,0.0,0.0,0.0,0.0,3.0
_jdn,0.0,0.0,0.0,0.0,0.0,3.0
_jdo,0.0,0.0,0.0,0.0,0.0,3.0
_jdp,0.0,0.0,0.0,0.0,0.0,3.0
_jdq,0.0,0.0,0.0,0.0,0.0,3.0
_jdr,0.0,0.0,0.0,0.0,0.0,3.0
_jds,0.0,0.0,0.0,0.0,0.0,3.0
_jdt,0.0,0.0,0.0,0.0,0.0,3.0
_jdu,0.0,0.0,0.0,0.0,0.0,3.0
_jdv,0.0,0.0,0.0,0.0,0.0,3.0
_jdw,0.0,0.0,0.0,0.0,0.0,3.0
_jdx,0.0,0.0,0.0,0.0,0.0,3.0
_jdy,0.0,0.0,0.0,0.0,0.0,3.0
_jdz,0.0,0.0,0.0,0.0,0.0,3.0
_jdŋ,0.0,0.0,0.0,0.0,0.0,3.0
_jd_,0.0,0.0,0.0,0.0,0.0,3.0
_jea,0.0,0.0,0.0,0.0,0.0,3.0
_jeb,0.0,0.0,0.0,0.0,0.0,3.0
_jec,0.0,0.0,0.0,0.0,0.0,3.0
_jed,0.0,0.3,0.0,0.0,0.0,0.7
_jee,0.0,0.0,0.4,0.0,0.0,0.6
_jef,0.0,0.0,0.0,0.3,0.0,0.7
_jeg,0.0,0.0,0.0,0.0,0.0,3.0
_jeh,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
_jei,0.0,0.0,0.0,0.0,0.0,3.0
_jej,0.3,0.0,0.0,0.0,0.0,0.7
_jek,0.0,0.3,0.0,0.0,0.0,0.7
_jel,0.2,0.1,0.0,0.0,0.0,0.7
_jem,0.2,0.4,0.0,0.0,0.0,0.4000000000000001
_jen,0.3,0.35,0.05,0.0,0.0,0.3
_jeo,0.0,0.0,0.0,0.0,0.0,3.0
_jep,0.3,0.0,0.0,0.0,0.0,0.7
_jeq,0.0,0.0,0.0,0.0,0.0,3.0
_jer,0.1666666666666666,0.0555555555555555,0.2777777777777778,0.0,0.0,0.5
_jes,0.0,0.2,0.0,0.2,0.0,0.5999999999999999
_jet,0.0,0.0,0.0,0.0,0.0,3.0
_jeu,0.0,0.5,0.0,0.0,0.0,0.5
_jev,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
_jew,0.0,0.0,0.0,0.0,0.0,3.0
_jex,0.0,0.0,0.0,0.0,0.0,3.0
_jey,0.0,0.0,0.0,0.0,0.0,3.0
_jez,0.0,0.3,0.0,0.0,0.0,0.7
_jeŋ,0.0,0.3,0.0,0.0,0.0,0.7
_je_,0.0,0.0,0.0,0.0,0.0,3.0
_jfa,0.0,0.0,0.0,0.0,0.0,3.0
_jfb,0.0,0.0,0.0,0.0,0.0,3.0
_jfc,0.0,0.0,0.0,0.0,0.0,3.0
_jfd,0.0,0.0,0.0,0.0,0.0,3.0
_jfe,0.0,0.0,0.0,0.0,0.0,3.0
_jff,0.0,0.0,0.0,0.0,0.0,3.0
_jfg,0.0,0.0,0.0,0.0,0.0,3.0
_jfh,0.0,0.0,0.0,0.0,0.0,3.0
_jfi,0.0,0.0,0.0,0.0,0.0,3.0
_jfj,0.0,0.0,0.0,0.0,0.0,3.0
_jfk,0.0,0.0,0.0,0.0,0.0,3.0
_jfl,0.0,0.0,0.0,0.0,0.0,3.0
_jfm,0.0,0.0,0.0,0.0,0.0,3.0
_jfn,0.0,0.0,0.0,0.0,0.0,3.0
_jfo,0.0,0.0,0.0,0.0,0.0,3.0
_jfp,0.0,0.0,0.0,0.0,0.0,3.0
_jfq,0.0,0.0,0.0,0.0,0.0,3.0
_jfr,0.0,0.0,0.0,0.0,0.0,3.0
_jfs,0.0,0.0,0.0,0.0,0.0,3.0
_jft,0.0,0.0,0.0,0.0,0.0,3.0
_jfu,0.0,0.0,0.0,0.0,0.0,3.0
_jfv,0.0,0.0,0.0,0.0,0.0,3.0
_jfw,0.0,0.0,0.0,0.0,0.0,3.0
_jfx,0.0,0.0,0.0,0.0,0.0,3.0
_jfy,0.0,0.0,0.0,0.0,0.0,3.0
_jfz,0.0,0.0,0.0,0.0,0.0,3.0
_jfŋ,0.0,0.0,0.0,0.0,0.0,3.0
_jf_,0.0,0.0,0.0,0.0,0.0,3.0
_jga,0.0,0.0,0.0,0.0,0.0,3.0
_jgb,0.0,0.0,0.0,0.0,0.0,3.0
_jgc,0.0,0.0,0.0,0.0,0.0,3.0
_jgd,0.0,0.0,0.0,0.0,0.0,3.0
_jge,0.0,0.0,0.0,0.0,0.0,3.0
_jgf,0.0,0.0,0.0,0.0,0.0,3.0
_jgg,0.0,0.0,0.0,0.0,0.0,3.0
_jgh,0.0,0.0,0.0,0.0,0.0,3.0
_jgi,0.0,0.0,0.0,0.0,0.0,3.0
_jgj,0.0,0.0,0.0,0.0,0.0,3.0
_jgk,0.0,0.0,0.0,0.0,0.0,3.0
_jgl,0.0,0.0,0.0,0.0,0.0,3.0
_jgm,0.0,0.0,0.0,0.0,0.0,3.0
_jgn,0.0,0.0,0.0,0.0,0.0,3.0
_jgo,0.0,0.0,0.0,0.0,0.0,3.0
_jgp,0.0,0.0,0.0,0.0,0.0,3.0
_jgq,0.0,0.0,0.0,0.0,0.0,3.0
_jgr,0.0,0.0,0.0,0.0,0.0,3.0
_jgs,0.0,0.0,0.0,0.0,0.0,3.0
_jgt,0.0,0.0,0.0,0.0,0.0,3.0
_jgu,0.0,0.0,0.0,0.0,0.0,3.0
_jgv,0.0,0.0,0.0,0.0,0.0,3.0
_jgw,0.0,0.0,0.0,0.0,0.0,3.0
_jgx,0.0,0.0,0.0,0.0,0.0,3.0
_jgy,0.0,0.0,0.0,0.0,0.0,3.0
_jgz,0.0,0.0,0.0,0.0,0.0,3.0
_jgŋ,0.0,0.0,0.0,0.0,0.0,3.0
_jg_,0.0,0.0,0.0,0.0,0.0,3.0
_jha,0.0,0.0,0.0,0.0,0.0,3.0
_jhb,0.0,0.0,0.0,0.0,0.0,3.0
_jhc,0.0,0.0,0.0,0.0,0.0,3.0
_jhd,0.0,0.0,0.0,0.0,0.0,3.0
_jhe,0.0,0.0,0.0,0.0,0.0,3.0
_jhf,0.0,0.0,0.0,0.0,0.0,3.0
_jhg,0.0,0.0,0.0,0.0,0.0,3.0
_jhh,0.0,0.0,0.0,0.0,0.0,3.0
_jhi,0.0,0.0,0.0,0.0,0.0,3.0
_jhj,0.0,0.0,0.0,0.0,0.0,3.0
_jhk,0.0,0.0,0.0,0.0,0.0,3.0
_jhl,0.0,0.0,0.0,0.0,0.0,3.0
_jhm,0.0,0.0,0.0,0.0,0.0,3.0
_jhn,0.0,0.0,0.0,0.0,0.0,3.0
_jho,0.0,0.0,0.0,0.0,0.0,3.0
_jhp,0.0,0.0,0.0,0.0,0.0,3.0
_jhq,0.0,0.0,0.0,0.0,0.0,3.0
_jhr,0.0,0.0,0.0,0.0,0.0,3.0
_jhs,0.0,0.0,0.0,0.0,0.0,3.0
_jht,0.0,0.0,0.0,0.0,0.0,3.0
_jhu,0.0,0.0,0.0,0.0,0.0,3.0
_jhv,0.0,0.0,0.0,0.0,0.0,3.0
_jhw,0.0,0.0,0.0,0.0,0.0,3.0
_jhx,0.0,0.0,0.0,0.0,0.0,3.0
_jhy,0.0,0.0,0.0,0.0,0.0,3.0
_jhz,0.0,0.0,0.0,0.0,0.0,3.0
_jhŋ,0.0,0.0,0.0,0.0,0.0,3.0
_jh_,0.0,0.0,0.0,0.0,0.0,3.0
_jia,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
_jib,0.0,0.4,0.0,0.0,0.0,0.5999999999999999
_jic,0.0,0.0,0.0,0.0,0.0,3.0
_jid,0.0,0.0,0.0,0.0,0.0,3.0
_jie,0.0,0.0,0.0,0.0,0.0,3.0
_jif,0.0,0.0,0.0,0.0,0.0,3.0
_jig,0.0,0.0,0.0,0.0,0.0,3.0
_jih,0.0,0.3,0.0,0.0,0.0,0.7
_jii,0.0,0.0,0.0,0.0,0.0,3.0
_jij,0.0,0.4,0.0,0.0,0.0,0.5999999999999999
_jik,0.125,0.375,0.0,0.0,0.0,0.5
_jil,0.0,0.0,0.0,0.0,0.0,3.0
_jim,0.0,0.15,0.15,0.0,0.0,0.7
_jin,0.0,0.7,0.0,0.0,0.0,0.3
_jio,0.0,0.4,0.0,0.0,0.0,0.5999999999999999
_jip,0.0,0.3,0.0,0.0,0.0,0.7
_jiq,0.0,0.0,0.0,0.0,0.0,3.0
_jir,0.1,0.2,0.1,0.0,0.0,0.5999999999999999
_jis,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
_jit,0.0,0.15,0.0,0.15,0.0,0.7
_jiu,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
_jiv,0.0,0.0,0.4,0.0,0.0,0.6
_jiw,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,0.8
_jix,0.0,0.0,0.0,0.0,0.0,3.0
_jiy,0.0,0.0,0.0,0.0,0.0,3.0
_jiz,0.0,0.0,0.0,0.0,0.0,3.0
_jiŋ,0.3,0.1,0.0,0.0,0.0,0.5999999999999999
_ji_,0.0,0.0,0.0,0.0,0.0,3.0
_jja,0.0,0.0,0.0,0.0,0.0,3.0
_jjb,0.0,0.0,0.0,0.0,0.0,3.0
_jjc,0.0,0.0,0.0,0.0,0.0,3.0
_jjd,0.0,0.0,0.0,0.0,0.0,3.0
_jje,0.0,0.0,0.0,0.0,0.0,3.0
_jjf,0.0,0.0,0.0,0.0,0.0,3.0
_jjg,0.0,0.0,0.0,0.0,0.0,3.0
_jjh,0.0,0.0,0.0,0.0,0.0,3.0
_jji,0.0,0.0,0.0,0.0,0.0,3.0
_jjj,0.0,0.0,0.0,0.0,0.0,3.0
_jjk,0.0,0.0,0.0,0.0,0.0,3.0
_jjl,0.0,0.0,0.0,0.0,0.0,3.0
_jjm,0.0,0.0,0.0,0.0,0.0,3.0
_jjn,0.0,0.0,0.0,0.0,0.0,3.0
_jjo,0.0,0.0,0.0,0.0,0.0,3.0
_jjp,0.0,0.0,0.0,0.0,0.0,3.0
_jjq,0.0,0.0,0.0,0.0,0.0,3.0
_jjr,0.0,0.0,0.0,0.0,0.0,3.0
_jjs,0.0,0.0,0.0,0.0,0.0,3.0
_jjt,0.0,0.0,0.0,0.0,0.0,3.0
_jju,0.0,0.0,0.0,0.0,0.0,3.0
_jjv,0.0,0.0,0.0,0.0,0.0,3.0
_jjw,0.0,0.0,0.0,0.0,0.0,3.0
_jjx,0.0,0.0,0.0,0.0,0.0,3.0
_jjy,0.0,0.0,0.0,0.0,0.0,3.0
_jjz,0.0,0.0,0.0,0.0,0.0,3.0
_jjŋ,0.0,0.0,0.0,0.0,0.0,3.0
_jj_,0.0,0.0,0.0,0.0,0.0,3.0
_jka,0.0,0.0,0.0,0.0,0.0,3.0
_jkb,0.0,0.0,0.0,0.0,0.0,3.0
_jkc,0.0,0.0,0.0,0.0,0.0,3.0
_jkd,0.0,0.0,0.0,0.0,0.0,3.0
_jke,0.0,0.0,0.0,0.0,0.0,3.0
_jkf,0.0,0.0,0.0,0.0,0.0,3.0
_jkg,0.0,0.0,0.0,0.0,0.0,3.0
_jkh,0.0,0.0,0.0,0.0,0.0,3.0
_jki,0.0,0.0,0.0,0.0,0.0,3.0
_jkj,0.0,0.0,0.0,0.0,0.0,3.0
_jkk,0.0,0.0,0.0,0.0,0.0,3.0
_jkl,0.0,0.0,0.0,0.0,0.0,3.0
_jkm,0.0,0.0,0.0,0.0,0.0,3.0
_jkn,0.0,0.0,0.0,0.0,0.0,3.0
_jko,0.0,0.0,0.0,0.0,0.0,3.0
_jkp,0.0,0.0,0.0,0.0,0.0,3.0
_jkq,0.0,0.0,0.0,0.0,0.0,3.0
_jkr,0.0,0.0,0.0,0.0,0.0,3.0
_jks,0.0,0.0,0.0,0.0,0.0,3.0
_jkt,0.0,0.0,0.0,0.0,0.0,3.0
_jku,0.0,0.0,0.0,0.0,0.0,3.0
_jkv,0.0,0.0,0.0,0.0,0.0,3.0
_jkw,0.0,0.0,0.0,0.0,0.0,3.0
_jkx,0.0,0.0,0.0,0.0,0.0,3.0
_jky,0.0,0.0,0.0,0.0,0.0,3.0
_jkz,0.0,0.0,0.0,0.0,0.0,3.0
_jkŋ,0.0,0.0,0.0,0.0,0.0,3.0
_jk_,0.0,0.0,0.0,0.0,0.0,3.0
_jla,0.0,0.0,0.0,0.0,0.0,3.0
_jlb,0.0,0.0,0.0,0.0,0.0,3.0
_jlc,0.0,0.0,0.0,0.0,0.0,3.0
_jld,0.0,0.0,0.0,0.0,0.0,3.0
_jle,0.0,0.0,0.0,0.0,0.0,3.0
_jlf,0.0,0.0,0.0,0.0,0.0,3.0
_jlg,0.0,0.0,0.0,0.0,0.0,3.0
_jlh,0.0,0.0,0.0,0.0,0.0,3.0
_jli,0.0,0.0,0.0,0.0,0.0,3.0
_jlj,0.0,0.0,0.0,0.0,0.0,3.0
_jlk,0.0,0.0,0.0,0.0,0.0,3.0
_jll,0.0,0.0,0.0,0.0,0.0,3.0
_jlm,0.0,0.0,0.0,0.0,0.0,3.0
_jln,0.0,0.0,0.0,0.0,0.0,3.0
_jlo,0.0,0.0,0.0,0.0,0.0,3.0
_jlp,0.0,0.0,0.0,0.0,0.0,3.0
_jlq,0.0,0.0,0.0,0.0,0.0,3.0
_jlr,0.0,0.0,0.0,0.0,0.0,3.0
_jls,0.0,0.0,0.0,0.0,0.0,3.0
_jlt,0.0,0.0,0.0,0.0,0.0,3.0
_jlu,0.0,0.0,0.0,0.0,0.0,3.0
_jlv,0.0,0.0,0.0,0.0,0.0,3.0
_jlw,0.0,0.0,0.0,0.0,0.0,3.0
_jlx,0.0,0.0,0.0,0.0,0.0,3.0
_jly,0.0,0.0,0.0,0.0,0.0,3.0
_jlz,0.0,0.0,0.0,0.0,0.0,3.0
_jlŋ,0.0,0.0,0.0,0.0,0.0,3.0
_jl_,0.0,0.0,0.0,0.0,0.0,3.0
_jma,0.0,0.0,0.0,0.0,0.0,3.0
_jmb,0.0,0.0,0.0,0.0,0.0,3.0
_jmc,0.0,0.0,0.0,0.0,0.0,3.0
_jmd,0.0,0.0,0.0,0.0,0.0,3.0
_jme,0.0,0.0,0.0,0.0,0.0,3.0
_jmf,0.0,0.0,0.0,0.0,0.0,3.0
_jmg,0.0,0.0,0.0,0.0,0.0,3.0
_jmh,0.0,0.0,0.0,0.0,0.0,3.0
_jmi,0.0,0.0,0.0,0.0,0.0,3.0
_jmj,0.0,0.0,0.0,0.0,0.0,3.0
_jmk,0.0,0.0,0.0,0.0,0.0,3.0
_jml,0.0,0.0,0.0,0.0,0.0,3.0
_jmm,0.0,0.0,0.0,0.0,0.0,3.0
_jmn,0.0,0.0,0.0,0.0,0.0,3.0
_jmo,0.0,0.0,0.0,0.0,0.0,3.0
_jmp,0.0,0.0,0.0,0.0,0.0,3.0
_jmq,0.0,0.0,0.0,0.0,0.0,3.0
_jmr,0.0,0.0,0.0,0.0,0.0,3.0
_jms,0.0,0.0,0.0,0.0,0.0,3.0
_jmt,0.0,0.0,0.0,0.0,0.0,3.0
_jmu,0.0,0.0,0.0,0.0,0.0,3.0
_jmv,0.0,0.0,0.0,0.0,0.0,3.0
_jmw,0.0,0.0,0.0,0.0,0.0,3.0
_jmx,0.0,0.0,0.0,0.0,0.0,3.0
_jmy,0.0,0.0,0.0,0.0,0.0,3.0
_jmz,0.0,0.0,0.0,0.0,0.0,3.0
_jmŋ,0.0,0.0,0.0,0.0,0.0,3.0
_jm_,0.0,0.0,0.0,0.0,0.0,3.0
_jna,0.0,0.0,0.0,0.0,0.0,3.0
_jnb,0.0,0.0,0.0,0.0,0.0,3.0
_jnc,0.0,0.0,0.0,0.0,0.0,3.0
_jnd,0.0,0.0,0.0,0.0,0.0,3.0
_jne,0.0,0.0,0.0,0.0,0.0,3.0
_jnf,0.0,0.0,0.0,0.0,0.0,3.0
_jng,0.0,0.0,0.0,0.0,0.0,3.0
_jnh,0.0,0.0,0.0,0.0,0.0,3.0
_jni,0.0,0.0,0.0,0.0,0.0,3.0
_jnj,0.0,0.0,0.0,0.0,0.0,3.0
_jnk,0.0,0.0,0.0,0.0,0.0,3.0
_jnl,0.0,0.0,0.0,0.0,0.0,3.0
_jnm,0.0,0.0,0.0,0.0,0.0,3.0
_jnn,0.0,0.0,0.0,0.0,0.0,3.0
_jno,0.0,0.0,0.0,0.0,0.0,3.0
_jnp,0.0,0.0,0.0,0.0,0.0,3.0
_jnq,0.0,0.0,0.0,0.0,0.0,3.0
_jnr,0.0,0.0,0.0,0.0,0.0,3.0
_jns,0.0,0.0,0.0,0.0,0.0,3.0
_jnt,0.0,0.0,0.0,0.0,0.0,3.0
_jnu,0.0,0.0,0.0,0.0,0.0,3.0
_jnv,0.0,0.0,0.0,0.0,0.0,3.0
_jnw,0.0,0.0,0.0,0.0,0.0,3.0
_jnx,0.0,0.0,0.0,0.0,0.0,3.0
_jny,0.0,0.0,0.0,0.0,0.0,3.0
_jnz,0.0,0.0,0.0,0.0,0.0,3.0
_jnŋ,0.0,0.0,0.0,0.0,0.0,3.0
_jn_,0.0,0.0,0.0,0.0,0.0,3.0
_joa,0.0,0.0,0.0,0.4,0.0,0.6
_job,0.0,0.0,0.0,0.0,0.0,3.0
_joc,0.0,0.0,0.0,0.6,0.0,0.4000000000000001
_jod,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
_joe,0.0,0.0,0.7,0.0,0.0,0.3
_jof,0.0,0.0,0.0,0.0,0.0,3.0
_jog,0.08,0.08,0.24,0.0,0.0,0.6
_joh,0.0243243243243243,0.0,0.8756756756756756,0.0,0.0,0.1
_joi,0.0,0.05,0.65,0.0,0.0,0.3
_joj,0.0,0.0,0.0,0.0,0.0,3.0
_jok,0.0933333333333333,0.0,0.6066666666666666,0.0,0.0,0.3
_jol,0.0,0.0,0.6,0.0,0.0,0.4000000000000001
_jom,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
_jon,0.0,0.0,0.6,0.0,0.0,0.4000000000000001
_joo,0.0,0.0,0.6,0.0,0.0,0.3999999999999999
_jop,0.0,0.15,0.15,0.0,0.0,0.7
_joq,0.0,0.0,0.0,0.0,0.0,3.0
_jor,0.12,0.0,0.06,0.12,0.0,0.7
_jos,0.0,0.0,0.7,0.0,0.0,0.3
_jot,0.0,0.12,0.48,0.0,0.0,0.3999999999999999
_jou,0.0,0.0,0.9,0.0,0.0,0.1
_jov,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
_jow,0.0,0.0,0.0,0.0,0.0,3.0
_jox,0.0,0.0,0.0,0.0,0.0,3.0
_joy,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
_joz,0.0,0.3,0.0,0.0,0.0,0.7
_joŋ,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,0.8
_jo_,0.0,0.0,0.0,0.0,0.0,3.0
_jpa,0.0,0.0,0.0,0.0,0.0,3.0
_jpb,0.0,0.0,0.0,0.0,0.0,3.0
_jpc,0.0,0.0,0.0,0.0,0.0,3.0
_jpd,0.0,0.0,0.0,0.0,0.0,3.0
_jpe,0.0,0.0,0.0,0.0,0.0,3.0
_jpf,0.0,0.0,0.0,0.0,0.0,3.0
_jpg,0.0,0.0,0.0,0.0,0.0,3.0
_jph,0.0,0.0,0.0,0.0,0.0,3.0
_jpi,0.0,0.0,0.0,0.0,0.0,3.0
_jpj,0.0,0.0,0.0,0.0,0.0,3.0
_jpk,0.0,0.0,0.0,0.0,0.0,3.0
_jpl,0.0,0.0,0.0,0.0,0.0,3.0
_jpm,0.0,0.0,0.0,0.0,0.0,3.0
_jpn,0.0,0.0,0.0,0.0,0.0,3.0
_jpo,0.0,0.0,0.0,0.0,0.0,3.0
_jpp,0.0,0.0,0.0,0.0,0.0,3.0
_jpq,0.0,0.0,0.0,0.0,0.0,3.0
_jpr,0.0,0.0,0.0,0.0,0.0,3.0
_jps,0.0,0.0,0.0,0.0,0.0,3.0
_jpt,0.0,0.0,0.0,0.0,0.0,3.0
_jpu,0.0,0.0,0.0,0.0,0.0,3.0
_jpv,0.0,0.0,0.0,0.0,0.0,3.0
_jpw,0.0,0.0,0.0,0.0,0.0,3.0
_jpx,0.0,0.0,0.0,0.0,0.0,3.0
_jpy,0.0,0.0,0.0,0.0,0.0,3.0
_jpz,0.0,0.0,0.0,0.0,0.0,3.0
_jpŋ,0.0,0.0,0.0,0.0,0.0,3.0
_jp_,0.0,0.0,0.0,0.0,0.0,3.0
_jqa,0.0,0.0,0.0,0.0,0.0,3.0
_jqb,0.0,0.0,0.0,0.0,0.0,3.0
_jqc,0.0,0.0,0.0,0.0,0.0,3.0
_jqd,0.0,0.0,0.0,0.0,0.0,3.0
_jqe,0.0,0.0,0.0,0.0,0.0,3.0
_jqf,0.0,0.0,0.0,0.0,0.0,3.0
_jqg,0.0,0.0,0.0,0.0,0.0,3.0
_jqh,0.0,0.0,0.0,0.0,0.0,3.0
_jqi,0.0,0.0,0.0,0.0,0.0,3.0
_jqj,0.0,0.0,0.0,0.0,0.0,3.0
_jqk,0.0,0.0,0.0,0.0,0.0,3.0
_jql,0.0,0.0,0.0,0.0,0.0,3.0
_jqm,0.0,0.0,0.0,0.0,0.0,3.0
_jqn,0.0,0.0,0.0,0.0,0.0,3.0
_jqo,0.0,0.0,0.0,0.0,0.0,3.0
_jqp,0.0,0.0,0.0,0.0,0.0,3.0
_jqq,0.0,0.0,0.0,0.0,0.0,3.0
_jqr,0.0,0.0,0.0,0.0,0.0,3.0
_jqs,0.0,0.0,0.0,0.0,0.0,3.0
_jqt,0.0,0.0,0.0,0.0,0.0,3.0
_jqu,0.0,0.0,0.0,0.0,0.0,3.0
